year,country,country_code,indicator,value,source,notes,z,z,z
2016,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",24.312,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2016,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",17.732,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2016,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.257,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2016,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.616,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.164,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",20.527,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.073533821,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.208,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",22.857,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",16.082,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.477,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2017,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.564,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.304,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.211,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",18.4,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.160924848,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.432,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",21.208,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.19,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.733,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2018,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.108,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.466,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.23,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.692,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.520061748,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.617,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",17.414,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.128,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.395,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2019,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.446,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.69,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.125,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.868,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.830017527,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.507,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",16.575,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",17.878,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.011,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2020,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.971,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.474,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.267,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",14.897,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.722098133,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.608,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",15.801,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",16.543,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.843,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2021,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.744,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.137,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.268,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.657,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.749012739,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.96,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",14.476,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",14.851,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.439,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2022,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.011,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Albania,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.108,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Bulgaria,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.319,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Bosnia and Herzegovina,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.668,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Euro area,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.564609418,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Croatia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.086,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,North Macedonia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.174,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Montenegro,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",14.621,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Serbia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.268,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2023,Slovenia,,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.652,World Bank: https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS,,,,
2000,Albania,,"Foreign direct investment, net inflows (% of GDP)",4.108775955,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Bulgaria,,"Foreign direct investment, net inflows (% of GDP)",7.56080762,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Bosnia and Herzegovina,,"Foreign direct investment, net inflows (% of GDP)",2.62359146,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Euro area,,"Foreign direct investment, net inflows (% of GDP)",8.137322731,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Croatia,,"Foreign direct investment, net inflows (% of GDP)",4.585936275,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,North Macedonia,,"Foreign direct investment, net inflows (% of GDP)",5.765047069,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Montenegro,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Serbia,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,Slovenia,,"Foreign direct investment, net inflows (% of GDP)",0.673638153,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2000,World,,"Foreign direct investment, net inflows (% of GDP)",4.543993535,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Albania,,"Foreign direct investment, net inflows (% of GDP)",5.285432754,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Bulgaria,,"Foreign direct investment, net inflows (% of GDP)",5.731626859,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Bosnia and Herzegovina,,"Foreign direct investment, net inflows (% of GDP)",2.042804259,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Euro area,,"Foreign direct investment, net inflows (% of GDP)",4.925363679,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Croatia,,"Foreign direct investment, net inflows (% of GDP)",4.494573921,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,North Macedonia,,"Foreign direct investment, net inflows (% of GDP)",12.65813418,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Montenegro,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Serbia,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,Slovenia,,"Foreign direct investment, net inflows (% of GDP)",2.424902916,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2001,World,,"Foreign direct investment, net inflows (% of GDP)",2.659071217,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Albania,,"Foreign direct investment, net inflows (% of GDP)",3.104827074,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Bulgaria,,"Foreign direct investment, net inflows (% of GDP)",5.515194615,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Bosnia and Herzegovina,,"Foreign direct investment, net inflows (% of GDP)",3.979797534,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Euro area,,"Foreign direct investment, net inflows (% of GDP)",3.418588308,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Croatia,,"Foreign direct investment, net inflows (% of GDP)",3.665425215,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,North Macedonia,,"Foreign direct investment, net inflows (% of GDP)",2.841788892,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Montenegro,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Serbia,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,Slovenia,,"Foreign direct investment, net inflows (% of GDP)",7.968263578,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2002,World,,"Foreign direct investment, net inflows (% of GDP)",2.112899296,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,Albania,,"Foreign direct investment, net inflows (% of GDP)",3.172708178,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,Bulgaria,,"Foreign direct investment, net inflows (% of GDP)",9.916258528,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,Bosnia and Herzegovina,,"Foreign direct investment, net inflows (% of GDP)",4.49216829,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,Euro area,,"Foreign direct investment, net inflows (% of GDP)",2.811463058,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,Croatia,,"Foreign direct investment, net inflows (% of GDP)",5.238806653,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,North Macedonia,,"Foreign direct investment, net inflows (% of GDP)",2.406684493,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
2003,Montenegro,,"Foreign direct investment, net inflows (% of GDP)",,https://data.worldbank.org/indicator/BX.KLT.DINV.WD.GD.ZS?end=2023&start=1970&view=chart,,,,
